ts_utc;kind;side;price_hint;range_id;message_id;confidence;signal_number
2025-10-24T08:04:30Z;range_open;BUY;;2025-10-24-msg13226;13226;0.9;4067
2025-10-24T08:06:36Z;range_close;;;2025-10-24-msg13226;13231;0.95;
2025-10-24T08:21:20Z;range_open;BUY;;2025-10-24-msg13233;13233;0.9;4054
2025-10-24T08:27:11Z;range_close;;;2025-10-24-msg13233;13238;0.95;
2025-10-24T09:22:58Z;range_open;SELL;;2025-10-24-msg13241;13241;0.9;4072
2025-10-24T09:31:40Z;range_close;;;2025-10-24-msg13241;13248;0.95;
2025-10-24T12:31:46Z;range_open;SELL;;2025-10-24-msg13250;13250;0.9;4091
2025-10-24T17:35:42Z;range_close;;;2025-10-24-msg13250;13278;0.95;
2025-10-27T08:30:37Z;range_open;BUY;;2025-10-27-msg13286;13286;0.9;4061
2025-10-27T10:38:18Z;range_close;;;2025-10-27-msg13286;13291;0.95;
2025-10-27T10:47:58Z;range_open;BUY;;2025-10-27-msg13295;13295;0.9;4039
2025-10-27T12:25:18Z;range_close;;;2025-10-27-msg13295;13301;0.95;
2025-10-27T12:29:06Z;range_open;BUY;;2025-10-27-msg13303;13303;0.9;4035
2025-10-27T12:42:26Z;range_close;;;2025-10-27-msg13303;13309;0.95;
2025-10-27T12:51:29Z;range_open;SELL;;2025-10-27-msg13311;13311;0.9;4043
2025-10-27T12:54:08Z;range_close;;;2025-10-27-msg13311;13316;0.95;
2025-10-27T13:01:17Z;range_open;SELL;;2025-10-27-msg13319;13319;0.9;4048
2025-10-27T13:05:37Z;range_close;;;2025-10-27-msg13319;13325;0.95;
2025-10-27T13:36:14Z;range_open;SELL;;2025-10-27-msg13331;13331;0.9;4035
2025-10-27T13:42:08Z;range_close;;;2025-10-27-msg13331;13344;0.95;
2025-10-27T14:04:30Z;range_open;BUY;;2025-10-27-msg13346;13346;0.9;4008
2025-10-27T14:06:59Z;range_close;;;2025-10-27-msg13346;13354;0.95;
2025-10-27T14:09:34Z;range_open;BUY;;2025-10-27-msg13356;13356;0.9;4004
2025-10-27T14:14:17Z;range_close;;;2025-10-27-msg13356;13365;0.95;
2025-10-27T14:17:21Z;range_open;BUY;;2025-10-27-msg13367;13367;0.9;3093
2025-10-27T14:23:41Z;range_close;;;2025-10-27-msg13367;13373;0.95;
2025-10-28T07:53:07Z;range_open;BUY;;2025-10-28-msg13379;13379;0.9;3933
2025-10-28T10:48:30Z;range_close;;;2025-10-28-msg13379;13385;0.95;
2025-10-28T11:00:21Z;range_open;SELL;;2025-10-28-msg13389;13389;0.9;3925
2025-10-28T11:03:27Z;range_close;;;2025-10-28-msg13389;13397;0.95;
2025-10-28T12:01:36Z;range_open;SELL;;2025-10-28-msg13415;13415;0.9;3924
2025-10-28T12:29:26Z;range_close;;;2025-10-28-msg13415;13422;0.95;
2025-10-28T12:44:47Z;range_open;BUY;;2025-10-28-msg13427;13427;0.9;3916
2025-10-28T13:00:56Z;range_close;;;2025-10-28-msg13427;13432;0.95;
2025-10-28T13:04:05Z;range_open;SELL;;2025-10-28-msg13434;13434;0.9;3926
2025-10-28T13:32:16Z;range_close;;;2025-10-28-msg13434;13447;0.95;
2025-10-28T15:44:43Z;range_open;SELL;;2025-10-28-msg13450;13450;0.9;3963
2025-10-28T16:00:04Z;range_close;;;2025-10-28-msg13450;13452;0.95;
2025-10-29T07:55:45Z;range_open;SELL;;2025-10-29-msg13459;13459;0.9;3997
2025-10-29T13:40:04Z;range_close;;;2025-10-29-msg13459;13463;0.95;
2025-10-29T13:50:21Z;range_open;SELL;;2025-10-29-msg13467;13467;0.9;4009
2025-10-29T14:38:35Z;range_close;;;2025-10-29-msg13467;13477;0.95;
2025-10-30T08:00:02Z;range_open;SELL;;2025-10-30-msg13486;13486;0.9;3961
2025-10-30T11:15:12Z;range_close;;;2025-10-30-msg13486;13490;0.95;
2025-10-30T11:41:01Z;range_open;SELL;;2025-10-30-msg13493;13493;0.9;3971
2025-10-30T11:49:05Z;range_close;;;2025-10-30-msg13493;13497;0.95;
2025-10-30T12:18:02Z;range_open;SELL;;2025-10-30-msg13500;13500;0.9;3983
2025-10-30T12:22:31Z;range_close;;;2025-10-30-msg13500;13508;0.95;
2025-10-30T12:26:52Z;range_open;SELL;;2025-10-30-msg13510;13510;0.9;3980
2025-10-30T12:30:23Z;range_close;;;2025-10-30-msg13510;13524;0.95;
2025-10-30T13:03:30Z;range_open;SELL;;2025-10-30-msg13526;13526;0.9;3971
2025-10-30T13:18:45Z;range_close;;;2025-10-30-msg13526;13533;0.95;
2025-10-31T08:06:30Z;range_open;SELL;;2025-10-31-msg13539;13539;0.9;4025
2025-10-31T08:22:31Z;range_close;;;2025-10-31-msg13539;13549;0.95;
2025-10-31T09:18:54Z;range_open;BUY;;2025-10-31-msg13551;13551;0.9;4004
2025-10-31T09:26:33Z;range_close;;;2025-10-31-msg13551;13554;0.95;
2025-10-31T10:55:28Z;range_open;BUY;;2025-10-31-msg13556;13556;0.9;4005
2025-10-31T11:25:32Z;range_close;;;2025-10-31-msg13556;13563;0.95;
2025-10-31T12:21:39Z;range_open;SELL;;2025-10-31-msg13566;13566;0.9;4016
2025-10-31T13:32:59Z;range_close;;;2025-10-31-msg13566;13571;0.95;
2025-10-31T14:07:57Z;range_open;SELL;;2025-10-31-msg13575;13575;0.9;4026
2025-10-31T14:30:09Z;range_close;;;2025-10-31-msg13575;13587;0.95;
2025-11-03T09:10:01Z;range_open;SELL;;2025-11-03-msg13593;13593;0.9;4025
2025-11-03T09:19:32Z;range_close;;;2025-11-03-msg13593;13603;0.95;
2025-11-03T09:31:37Z;range_open;BUY;;2025-11-03-msg13605;13605;0.9;4002
2025-11-03T09:36:12Z;range_close;;;2025-11-03-msg13605;13611;0.95;
2025-11-03T09:41:08Z;range_open;BUY;;2025-11-03-msg13613;13613;0.9;4000
2025-11-03T09:49:48Z;range_close;;;2025-11-03-msg13613;13616;0.95;
2025-11-03T10:05:16Z;range_open;BUY;;2025-11-03-msg13619;13619;0.9;3994
2025-11-03T10:28:52Z;range_close;;;2025-11-03-msg13619;13629;0.95;
2025-11-03T12:18:14Z;range_open;SELL;;2025-11-03-msg13633;13633;0.9;4006
2025-11-03T12:29:50Z;range_close;;;2025-11-03-msg13633;13641;0.95;
2025-11-03T12:51:15Z;range_open;SELL;;2025-11-03-msg13643;13643;0.9;4010
2025-11-03T13:30:28Z;range_close;;;2025-11-03-msg13643;13646;0.95;
2025-11-03T13:36:05Z;range_open;SELL;;2025-11-03-msg13649;13649;0.9;4018
2025-11-03T13:45:52Z;range_close;;;2025-11-03-msg13649;13654;0.95;
2025-11-04T08:01:53Z;range_open;SELL;;2025-11-04-msg13659;13659;0.9;3996
2025-11-04T08:31:47Z;range_close;;;2025-11-04-msg13659;13672;0.95;
2025-11-04T08:52:08Z;range_open;SELL;;2025-11-04-msg13676;13676;0.9;3998
2025-11-04T09:09:44Z;range_close;;;2025-11-04-msg13676;13684;0.95;
2025-11-04T10:50:28Z;range_open;BUY;;2025-11-04-msg13711;13711;0.9;3991
2025-11-04T11:03:23Z;range_close;;;2025-11-04-msg13711;13718;0.95;
2025-11-04T11:16:39Z;range_open;SELL;;2025-11-04-msg13720;13720;0.9;3995
2025-11-04T11:54:16Z;range_close;;;2025-11-04-msg13720;13728;0.95;
2025-11-04T12:30:00Z;range_open;BUY;;2025-11-04-msg13730;13730;0.9;3989
2025-11-04T12:43:08Z;range_close;;;2025-11-04-msg13730;13734;0.95;
2025-11-04T12:56:49Z;range_open;BUY;;2025-11-04-msg13737;13737;0.9;3984
2025-11-04T13:02:26Z;range_close;;;2025-11-04-msg13737;13744;0.95;
2025-11-04T13:43:51Z;range_open;BUY;;2025-11-04-msg13747;13747;0.9;3979
2025-11-04T14:12:46Z;range_close;;;2025-11-04-msg13747;13751;0.95;
2025-11-04T14:31:24Z;range_open;BUY;;2025-11-04-msg13754;13754;0.9;3951
2025-11-04T14:52:14Z;range_close;;;2025-11-04-msg13754;13757;0.95;
2025-11-05T08:02:39Z;range_open;SELL;;2025-11-05-msg13764;13764;0.9;3975
2025-11-05T09:10:36Z;range_close;;;2025-11-05-msg13764;13768;0.95;
2025-11-05T10:06:26Z;range_open;SELL;;2025-11-05-msg13775;13775;0.9;3962
2025-11-05T10:06:56Z;range_close;;;2025-11-05-msg13775;13777;0.95;
2025-11-05T10:09:02Z;range_open;BUY;;2025-11-05-msg13778;13778;0.9;3962
2025-11-05T10:28:07Z;range_close;;;2025-11-05-msg13778;13789;0.95;
2025-11-05T10:49:29Z;range_open;SELL;;2025-11-05-msg13791;13791;0.9;3968
2025-11-05T10:58:32Z;range_close;;;2025-11-05-msg13791;13801;0.95;
2025-11-05T11:54:23Z;range_open;SELL;;2025-11-05-msg13803;13803;0.9;3965
2025-11-05T12:26:39Z;range_close;;;2025-11-05-msg13803;13812;0.95;
2025-11-05T13:25:05Z;range_open;SELL;;2025-11-05-msg13815;13815;0.9;3975
2025-11-05T13:44:56Z;range_close;;;2025-11-05-msg13815;13826;0.95;
2025-11-06T07:56:16Z;range_open;SELL;;2025-11-06-msg13832;13832;0.9;4005
2025-11-06T10:09:57Z;range_close;;;2025-11-06-msg13832;13834;0.95;
2025-11-06T10:20:04Z;range_open;SELL;;2025-11-06-msg13837;13837;0.9;4012
2025-11-06T12:37:48Z;range_close;;;2025-11-06-msg13837;13846;0.95;
2025-11-07T08:03:03Z;range_open;SELL;;2025-11-07-msg13864;13864;0.9;4008
2025-11-07T08:34:06Z;range_close;;;2025-11-07-msg13864;13876;0.95;
2025-11-07T09:00:11Z;range_open;SELL;;2025-11-07-msg13878;13878;0.9;4010
2025-11-07T10:20:05Z;range_close;;;2025-11-07-msg13878;13890;0.95;
2025-11-07T11:04:13Z;range_open;SELL;;2025-11-07-msg13892;13892;0.9;4011
2025-11-07T11:15:44Z;range_close;;;2025-11-07-msg13892;13908;0.95;
2025-11-07T11:27:34Z;range_open;BUY;;2025-11-07-msg13909;13909;0.9;3998
2025-11-07T11:43:32Z;range_close;;;2025-11-07-msg13909;13913;0.95;
2025-11-07T14:23:53Z;range_open;SELL;;2025-11-07-msg13915;13915;0.9;4006
2025-11-07T14:28:32Z;range_close;;;2025-11-07-msg13915;13924;0.95;
2025-11-10T07:37:15Z;range_open;SELL;;2025-11-10-msg13930;13930;0.9;4076
2025-11-10T08:16:08Z;range_close;;;2025-11-10-msg13930;13937;0.95;
2025-11-10T08:27:38Z;range_open;SELL;;2025-11-10-msg13941;13941;0.9;4080
2025-11-10T09:02:35Z;range_close;;;2025-11-10-msg13941;13949;0.95;
2025-11-10T09:35:29Z;range_open;SELL;;2025-11-10-msg13951;13951;0.9;4083
2025-11-10T09:59:14Z;range_close;;;2025-11-10-msg13951;13962;0.95;
2025-11-10T10:41:21Z;range_open;SELL;;2025-11-10-msg13966;13966;0.9;4083
2025-11-10T10:47:23Z;range_close;;;2025-11-10-msg13966;13975;0.95;
2025-11-10T11:57:50Z;range_open;SELL;;2025-11-10-msg13977;13977;0.9;4082
2025-11-10T14:06:19Z;range_close;;;2025-11-10-msg13977;13980;0.95;
2025-11-11T08:05:28Z;range_open;SELL;;2025-11-11-msg13985;13985;0.9;4135
2025-11-11T10:33:51Z;range_close;;;2025-11-11-msg13985;14000;0.95;
2025-11-11T10:45:43Z;range_open;SELL;;2025-11-11-msg14003;14003;0.9;4140
2025-11-11T12:09:18Z;range_close;;;2025-11-11-msg14003;14012;0.95;
2025-11-11T13:24:02Z;range_open;SELL;;2025-11-11-msg14015;14015;0.9;4143
2025-11-11T14:15:23Z;range_close;;;2025-11-11-msg14015;14033;0.95;
2025-11-11T15:20:08Z;range_open;BUY;;2025-11-11-msg14035;14035;0.9;4114
2025-11-11T15:48:20Z;range_close;;;2025-11-11-msg14035;14038;0.95;
2025-11-12T08:24:56Z;range_open;SELL;;2025-11-12-msg14044;14044;0.9;4129
2025-11-12T09:30:59Z;range_close;;;2025-11-12-msg14044;14064;0.95;
2025-11-12T10:18:01Z;range_open;SELL;;2025-11-12-msg14066;14066;0.9;4127
2025-11-12T10:30:36Z;range_close;;;2025-11-12-msg14066;14079;0.95;
2025-11-12T10:46:01Z;range_open;SELL;;2025-11-12-msg14081;14081;0.9;4127
2025-11-12T11:20:42Z;range_close;;;2025-11-12-msg14081;14090;0.95;
2025-11-12T12:04:04Z;range_open;SELL;;2025-11-12-msg14093;14093;0.9;4127
2025-11-12T12:56:54Z;range_close;;;2025-11-12-msg14093;14096;0.95;
2025-11-12T14:41:25Z;range_open;SELL;;2025-11-12-msg14100;14100;0.9;4138
2025-11-12T14:47:55Z;range_close;;;2025-11-12-msg14100;14109;0.95;
2025-11-13T08:01:50Z;range_open;SELL;;2025-11-13-msg14116;14116;0.9;4222
2025-11-13T09:30:14Z;range_close;;;2025-11-13-msg14116;14119;0.95;
2025-11-13T09:33:01Z;range_open;SELL;;2025-11-13-msg14122;14122;0.9;4233
2025-11-13T10:36:31Z;range_close;;;2025-11-13-msg14122;14138;0.95;
2025-11-13T10:37:53Z;range_open;SELL;;2025-11-13-msg14140;14140;0.9;4230
2025-11-13T12:27:27Z;range_close;;;2025-11-13-msg14140;14169;0.95;
2025-11-13T12:29:18Z;range_open;SELL;;2025-11-13-msg14171;14171;0.9;4233
2025-11-13T13:02:51Z;range_close;;;2025-11-13-msg14171;14173;0.95;
2025-11-13T13:43:54Z;range_open;SELL;;2025-11-13-msg14174;14174;0.9;4229
2025-11-13T14:09:04Z;range_close;;;2025-11-13-msg14174;14196;0.95;
2025-11-14T08:15:33Z;range_open;BUY;;2025-11-14-msg14207;14207;0.9;4174
2025-11-14T08:17:43Z;range_close;;;2025-11-14-msg14207;14215;0.95;
2025-11-14T08:38:14Z;range_open;SELL;;2025-11-14-msg14217;14217;0.9;4186
2025-11-14T08:42:25Z;range_close;;;2025-11-14-msg14217;14225;0.95;
2025-11-14T08:57:48Z;range_open;BUY;;2025-11-14-msg14227;14227;0.9;4171
2025-11-14T09:06:22Z;range_close;;;2025-11-14-msg14227;14236;0.95;
2025-11-14T09:27:17Z;range_open;BUY;;2025-11-14-msg14238;14238;0.9;4169
2025-11-14T10:10:23Z;range_close;;;2025-11-14-msg14238;14245;0.95;
2025-11-14T11:09:49Z;range_open;BUY;;2025-11-14-msg14249;14249;0.9;4158
2025-11-14T11:35:46Z;range_close;;;2025-11-14-msg14249;14252;0.95;
2025-11-14T11:56:41Z;range_open;BUY;;2025-11-14-msg14256;14256;0.9;4132
2025-11-14T12:03:04Z;range_close;;;2025-11-14-msg14256;14267;0.95;
2025-11-14T13:21:46Z;range_open;BUY;;2025-11-14-msg14284;14284;0.9;4080
2025-11-14T14:39:52Z;range_close;;;2025-11-14-msg14284;14285;0.95;
2025-11-17T08:07:57Z;range_open;SELL;;2025-11-17-msg14294;14294;0.9;4093
2025-11-17T08:19:13Z;range_close;;;2025-11-17-msg14294;14307;0.95;
2025-11-17T10:01:54Z;range_open;SELL;;2025-11-17-msg14309;14309;0.9;4085
2025-11-17T10:35:59Z;range_close;;;2025-11-17-msg14309;14325;0.95;
2025-11-17T10:54:07Z;range_open;BUY;;2025-11-17-msg14327;14327;0.9;4070
2025-11-17T11:08:35Z;range_close;;;2025-11-17-msg14327;14330;0.95;
2025-11-17T12:32:24Z;range_open;SELL;;2025-11-17-msg14336;14336;0.9;4084
2025-11-17T13:01:52Z;range_close;;;2025-11-17-msg14336;14348;0.95;
2025-11-17T13:06:34Z;range_open;SELL;;2025-11-17-msg14350;14350;0.9;4088
2025-11-17T13:27:25Z;range_close;;;2025-11-17-msg14350;14363;0.95;
2025-11-18T08:08:10Z;range_open;SELL;;2025-11-18-msg14368;14368;0.9;4023
2025-11-18T12:58:32Z;range_close;;;2025-11-18-msg14368;14380;0.95;
2025-11-18T13:05:11Z;range_open;SELL;;2025-11-18-msg14385;14385;0.9;4045
2025-11-18T13:12:17Z;range_close;;;2025-11-18-msg14385;14395;0.95;
2025-11-18T13:25:10Z;range_open;SELL;;2025-11-18-msg14397;14397;0.9;4048
2025-11-18T13:27:45Z;range_close;;;2025-11-18-msg14397;14399;0.95;
2025-11-18T13:34:50Z;range_open;SELL;;2025-11-18-msg14401;14401;0.9;4054
2025-11-18T14:55:17Z;range_close;;;2025-11-18-msg14401;14403;0.95;
2025-11-19T08:12:38Z;range_open;BUY;;2025-11-19-msg14409;14409;0.9;4079
2025-11-19T08:27:19Z;range_close;;;2025-11-19-msg14409;14416;0.95;
2025-11-19T08:50:55Z;range_open;BUY;;2025-11-19-msg14418;14418;0.9;4080
2025-11-19T09:12:38Z;range_close;;;2025-11-19-msg14418;14435;0.95;
2025-11-19T09:22:06Z;range_open;SELL;;2025-11-19-msg14437;14437;0.9;4091
2025-11-19T15:46:03Z;range_close;;;2025-11-19-msg14437;14443;0.95;
2025-11-20T08:02:18Z;range_open;BUY;;2025-11-20-msg14450;14450;0.9;4057
2025-11-20T08:35:58Z;range_close;;;2025-11-20-msg14450;14452;0.95;
2025-11-20T09:02:49Z;range_open;SELL;;2025-11-20-msg14456;14456;0.9;4071
2025-11-20T09:28:32Z;range_close;;;2025-11-20-msg14456;14475;0.95;
2025-11-20T09:53:17Z;range_open;SELL;;2025-11-20-msg14477;14477;0.9;4068
2025-11-20T10:14:16Z;range_close;;;2025-11-20-msg14477;14493;0.95;
2025-11-20T10:55:10Z;range_open;SELL;;2025-11-20-msg14495;14495;0.9;4060
2025-11-20T11:47:05Z;range_close;;;2025-11-20-msg14495;14510;0.95;
2025-11-20T12:09:49Z;range_open;SELL;;2025-11-20-msg14512;14512;0.9;4068
2025-11-20T13:30:15Z;range_close;;;2025-11-20-msg14512;14516;0.95;
2025-11-21T07:38:48Z;range_open;BUY;;2025-11-21-msg14523;14523;0.9;4035
2025-11-21T07:55:21Z;range_close;;;2025-11-21-msg14523;14526;0.95;
2025-11-21T08:18:11Z;range_open;SELL;;2025-11-21-msg14529;14529;0.9;4040
2025-11-21T08:22:18Z;range_close;;;2025-11-21-msg14529;14538;0.95;
2025-11-21T08:26:35Z;range_open;SELL;;2025-11-21-msg14540;14540;0.9;4044
2025-11-21T08:49:12Z;range_close;;;2025-11-21-msg14540;14552;0.95;
2025-11-21T09:03:01Z;range_open;SELL;;2025-11-21-msg14554;14554;0.9;4047
2025-11-21T09:44:44Z;range_close;;;2025-11-21-msg14554;14557;0.95;
2025-11-21T10:14:44Z;range_open;BUY;;2025-11-21-msg14560;14560;0.9;4036
2025-11-21T10:22:18Z;range_close;;;2025-11-21-msg14560;14568;0.95;
2025-11-21T11:07:48Z;range_open;SELL;;2025-11-21-msg14570;14570;0.9;4043
2025-11-21T11:38:11Z;range_close;;;2025-11-21-msg14570;14581;0.95;
2025-11-21T12:07:48Z;range_open;SELL;;2025-11-21-msg14584;14584;0.9;4043
2025-11-21T15:40:12Z;range_close;;;2025-11-21-msg14584;14596;0.95;
2025-11-24T08:22:50Z;range_open;SELL;;2025-11-24-msg14603;14603;0.9;4065
2025-11-24T08:45:57Z;range_close;;;2025-11-24-msg14603;14612;0.95;
2025-11-24T09:09:57Z;range_open;SELL;;2025-11-24-msg14614;14614;0.9;4068
2025-11-24T09:47:13Z;range_close;;;2025-11-24-msg14614;14623;0.95;
2025-11-24T10:03:19Z;range_open;SELL;;2025-11-24-msg14626;14626;0.9;4076
2025-11-24T10:17:16Z;range_close;;;2025-11-24-msg14626;14637;0.95;
2025-11-24T11:12:35Z;range_open;SELL;;2025-11-24-msg14639;14639;0.9;4067
2025-11-24T12:10:47Z;range_close;;;2025-11-24-msg14639;14644;0.95;
2025-11-24T12:33:41Z;range_open;SELL;;2025-11-24-msg14646;14646;0.9;4073
2025-11-24T13:51:43Z;range_close;;;2025-11-24-msg14646;14648;0.95;
2025-11-24T15:10:06Z;range_open;SELL;;2025-11-24-msg14651;14651;0.9;4090
2025-11-24T15:31:48Z;range_close;;;2025-11-24-msg14651;14661;0.95;
2025-11-25T08:35:04Z;range_open;BUY;;2025-11-25-msg14666;14666;0.9;4129
2025-11-25T08:41:20Z;range_close;;;2025-11-25-msg14666;14669;0.95;
2025-11-25T08:52:12Z;range_open;BUY;;2025-11-25-msg14671;14671;0.9;4118
2025-11-25T09:03:01Z;range_close;;;2025-11-25-msg14671;14674;0.95;
2025-11-25T10:03:51Z;range_open;SELL;;2025-11-25-msg14678;14678;0.9;4133
2025-11-25T10:30:47Z;range_close;;;2025-11-25-msg14678;14688;0.95;
2025-11-25T12:04:54Z;range_open;SELL;;2025-11-25-msg14690;14690;0.9;4135
2025-11-25T12:38:12Z;range_close;;;2025-11-25-msg14690;14700;0.95;
2025-11-25T13:02:59Z;range_open;SELL;;2025-11-25-msg14702;14702;0.9;4132
2025-11-25T14:27:53Z;range_close;;;2025-11-25-msg14702;14705;0.95;
2025-11-26T08:07:41Z;range_open;SELL;;2025-11-26-msg14710;14710;0.9;4164
2025-11-26T08:35:53Z;range_close;;;2025-11-26-msg14710;14719;0.95;
2025-11-26T10:53:44Z;range_open;SELL;;2025-11-26-msg14737;14737;0.9;4160
2025-11-26T12:28:47Z;range_close;;;2025-11-26-msg14737;14741;0.95;
2025-11-26T14:08:18Z;range_open;BUY;;2025-11-26-msg14759;14759;0.9;4141
2025-11-26T14:11:51Z;range_close;;;2025-11-26-msg14759;14765;0.95;
2025-11-27T08:09:12Z;range_open;SELL;;2025-11-27-msg14770;14770;0.9;4162
2025-11-27T09:19:07Z;range_open;BUY;;2025-11-27-msg14782;14782;0.9;4151
2025-11-27T09:20:23Z;range_close;;;2025-11-27-msg14782;14784;0.95;
2025-11-27T09:21:23Z;range_open;BUY;;2025-11-27-msg14785;14785;0.9;4151
2025-11-27T09:29:12Z;range_close;;;2025-11-27-msg14770;14792;0.95;
2025-11-27T09:29:12Z;range_close;;;2025-11-27-msg14785;14792;0.95;
2025-11-27T09:53:35Z;range_open;SELL;;2025-11-27-msg14794;14794;0.9;4159
2025-11-27T10:30:14Z;range_close;;;2025-11-27-msg14794;14802;0.95;
2025-11-27T11:06:06Z;range_open;SELL;;2025-11-27-msg14803;14803;0.9;4156
2025-11-27T12:00:54Z;range_close;;;2025-11-27-msg14803;14806;0.95;
2025-11-27T13:00:56Z;range_open;BUY;;2025-11-27-msg14808;14808;0.9;4152
2025-11-27T13:39:02Z;range_close;;;2025-11-27-msg14808;14821;0.95;
2025-11-28T08:21:03Z;range_open;BUY;;2025-11-28-msg14828;14828;0.9;4162
2025-11-28T11:09:55Z;range_close;;;2025-11-28-msg14828;14835;0.95;
2025-11-28T11:27:58Z;range_open;SELL;;2025-11-28-msg14837;14837;0.9;4177
2025-11-28T11:49:35Z;range_close;;;2025-11-28-msg14837;14845;0.95;
2025-12-01T07:56:34Z;range_open;SELL;;2025-12-01-msg14852;14852;0.9;4243
2025-12-01T08:36:49Z;range_close;;;2025-12-01-msg14852;14854;0.95;
2025-12-01T08:58:13Z;range_open;SELL;;2025-12-01-msg14856;14856;0.9;4243
2025-12-01T12:54:54Z;range_close;;;2025-12-01-msg14856;14862;0.95;
2025-12-01T13:04:00Z;range_open;SELL;;2025-12-01-msg14868;14868;0.9;4251
2025-12-01T13:51:10Z;range_close;;;2025-12-01-msg14868;14875;0.95;
2025-12-01T14:37:08Z;range_open;BUY;;2025-12-01-msg14881;14881;0.9;4232
2025-12-01T14:38:56Z;range_close;;;2025-12-01-msg14881;14883;0.95;
2025-12-02T08:55:43Z;range_open;BUY;;2025-12-02-msg14896;14896;0.9;4211
2025-12-02T11:37:04Z;range_close;;;2025-12-02-msg14896;14900;0.95;
2025-12-02T12:05:40Z;range_open;SELL;;2025-12-02-msg14903;14903;0.9;4207
2025-12-02T12:27:31Z;range_close;;;2025-12-02-msg14903;14909;0.95;
2025-12-02T12:47:19Z;range_open;SELL;;2025-12-02-msg14910;14910;0.9;4206
2025-12-02T13:08:44Z;range_close;;;2025-12-02-msg14910;14913;0.95;
2025-12-02T13:42:14Z;range_open;SELL;;2025-12-02-msg14915;14915;0.9;4207
2025-12-02T15:05:49Z;range_close;;;2025-12-02-msg14915;14923;0.95;
2025-12-03T09:09:07Z;range_open;BUY;;2025-12-03-msg14928;14928;0.9;4197
2025-12-03T10:00:29Z;range_close;;;2025-12-03-msg14928;14938;0.95;
2025-12-03T11:20:00Z;range_open;SELL;;2025-12-03-msg14940;14940;0.9;4202
2025-12-03T14:50:05Z;range_close;;;2025-12-03-msg14940;14943;0.95;
2025-12-04T08:23:56Z;range_open;BUY;;2025-12-04-msg14950;14950;0.9;4192
2025-12-04T09:06:43Z;range_close;;;2025-12-04-msg14950;14956;0.95;
2025-12-04T09:55:55Z;range_open;SELL;;2025-12-04-msg14960;14960;0.9;4202
2025-12-04T10:31:06Z;range_close;;;2025-12-04-msg14960;14970;0.95;
2025-12-04T11:09:21Z;range_open;SELL;;2025-12-04-msg14972;14972;0.9;4204
2025-12-04T11:26:31Z;range_close;;;2025-12-04-msg14972;14982;0.95;
2025-12-04T12:03:43Z;range_open;BUY;;2025-12-04-msg14984;14984;0.9;4197
2025-12-04T12:20:18Z;range_close;;;2025-12-04-msg14984;14992;0.95;
2025-12-04T12:30:55Z;range_open;BUY;;2025-12-04-msg14995;14995;0.9;4192
2025-12-04T12:44:23Z;range_close;;;2025-12-04-msg14995;14999;0.95;
2025-12-04T14:06:51Z;range_open;SELL;;2025-12-04-msg15001;15001;0.9;4200
2025-12-04T14:37:30Z;range_close;;;2025-12-04-msg15001;15003;0.95;
2025-12-05T08:11:18Z;range_open;SELL;;2025-12-05-msg15014;15014;0.9;4224
2025-12-05T09:08:09Z;range_close;;;2025-12-05-msg15014;15027;0.95;
2025-12-05T10:19:31Z;range_open;SELL;;2025-12-05-msg15028;15028;0.9;4224
2025-12-05T10:42:08Z;range_close;;;2025-12-05-msg15028;15031;0.95;
2025-12-05T11:31:36Z;range_open;SELL;;2025-12-05-msg15033;15033;0.9;4224
2025-12-05T12:12:54Z;range_close;;;2025-12-05-msg15033;15039;0.95;
2025-12-05T12:19:19Z;range_open;SELL;;2025-12-05-msg15041;15041;0.9;4228
2025-12-05T12:21:21Z;range_close;;;2025-12-05-msg15041;15045;0.95;
2025-12-05T13:26:56Z;range_open;SELL;;2025-12-05-msg15047;15047;0.9;4231
2025-12-05T13:43:03Z;range_close;;;2025-12-05-msg15047;15049;0.95;
2025-12-08T08:03:51Z;range_open;SELL;;2025-12-08-msg15055;15055;0.9;4208
2025-12-08T08:30:55Z;range_close;;;2025-12-08-msg15055;15059;0.95;
2025-12-08T09:30:10Z;range_open;SELL;;2025-12-08-msg15061;15061;0.9;4210
2025-12-08T09:51:06Z;range_close;;;2025-12-08-msg15061;15068;0.95;
2025-12-08T10:58:42Z;range_open;BUY;;2025-12-08-msg15072;15072;0.9;4203
2025-12-08T11:13:41Z;range_close;;;2025-12-08-msg15072;15075;0.95;
2025-12-08T11:29:51Z;range_open;SELL;;2025-12-08-msg15077;15077;0.9;4209
2025-12-08T13:01:13Z;range_close;;;2025-12-08-msg15077;15082;0.95;
2025-12-08T15:07:30Z;range_open;BUY;;2025-12-08-msg15084;15084;0.9;4181
2025-12-08T15:11:46Z;range_close;;;2025-12-08-msg15084;15092;0.95;
2025-12-09T08:05:54Z;range_open;SELL;;2025-12-09-msg15098;15098;0.9;4186
2025-12-09T14:11:19Z;range_close;;;2025-12-09-msg15098;15106;0.95;
2025-12-10T08:14:29Z;range_open;SELL;;2025-12-10-msg15121;15121;0.9;4203
2025-12-10T09:04:39Z;range_close;;;2025-12-10-msg15121;15135;0.95;
2025-12-10T09:48:18Z;range_open;BUY;;2025-12-10-msg15136;15136;0.9;4193
2025-12-10T10:35:18Z;range_close;;;2025-12-10-msg15136;15144;0.95;
2025-12-10T13:07:46Z;range_open;SELL;;2025-12-10-msg15151;15151;0.9;4199
